,ABI1,ABL1,ABL2,ACSL3,AKAP9,AKT1,AKT2,ALDH2,ALK,APC,ARHGEF12,ARID1A,ARNT,ASPSCR1,ASXL1,ATF1,ATIC,ATM,ATP1A1,ATP2B3,ATRX,AXIN1,BAP1,BCL10,BCL11A,BCL11B,BCL2,BCL3,BCL6,BCL7A,BCL9,BCOR,BCR,BIRC3,BLM,BMPR1A,BRAF,BRCA1,BRCA2,BRD3,BRD4,BRIP1,BTG1,BUB1B,C2orf44,CACNA1D,CALR,CAMTA1,CANT1,CARS,CASP8,CBFA2T3,CBFB,CBL,CBLB,CBLC,CCDC6,CCNB1IP1,CCND1,CCND2,CCND3,CCNE1,CD74,CD79A,CD79B,CDC73,CDH1,CDH11,CDK4,CDK6,CDKN2A,CDKN2C,CDX2,CEBPA,CHCHD7,CHEK2,CHIC2,CHN1,CIC,CIITA,CLTC,CLTCL1,CNOT3,COL1A1,COX6C,CREB1,CREB3L1,CREB3L2,CREBBP,CRTC3,CSF3R,CTNNB1,CYLD,DAXX,DDB2,DDIT3,DDX10,DDX5,DDX6,DEK,DICER1,DNM2,DNMT3A,DUX4,EGFR,EIF4A2,ELF4,ELK4,ELL,ELN,EML4,EP300,EPS15,ERBB2,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ETV1,ETV4,ETV5,ETV6,EVI1,EWSR1,EXT1,EXT2,EZH2,FAM46C,FANCA,FANCC,FANCE,FANCF,FANCG,FBXO11,FBXW7,FCGR2B,FEV,FGFR1,FGFR1OP,FGFR2,FGFR3,FH,FHIT,FIP1L1,FLI1,FLT3,FNBP1,FOXL2,FSTL3,FUBP1,FUS,FVT1,GAS7,GATA1,GATA2,GATA3,GMPS,GNA11,GNAQ,GNAS,GOLGA5,GPC3,GPHN,H3F3A,H3F3B,HERPUD1,HEY1,HIP1,HIST1H3B,HIST1H4I,HLF,HMGA1,HMGA2,HNRNPA2B1,HOXA11,HOXA9,HOXC11,HOXC13,HOXD11,HOXD13,HRAS,IDH1,IDH2,IKZF1,IL2,IL21R,IL6ST,IL7R,IRF4,ITK,JAK1,JAK2,JAK3,JUN,KCNJ5,KDR,KIF5B,KIT,KLF4,KLK2,KRAS,KTN1,LASP1,LCK,LCP1,LHFP,LIFR,LMO1,LMO2,LPP,LYL1,MAF,MAFB,MALT1,MAP2K1,MAP2K2,MAP2K4,MAX,MDM2,MDM4,MDS1,MED12,MEN1,MET,MITF,MKL1,MLF1,MLH1,MLL,MLLT1,MLLT10,MLLT3,MLLT4,MN1,MPL,MSH2,MSH6,MSN,MTCP1,MUC1,MUTYH,MYB,MYC,MYCL1,MYCN,MYD88,MYH11,MYH9,MYST4,NACA,NCOA1,NCOA2,NCOA4,NDRG1,NF1,NF2,NFE2L2,NFIB,NFKB2,NONO,NOTCH1,NOTCH2,NPM1,NR4A3,NRAS,NSD1,NT5C2,NTRK1,NTRK3,NUMA1,NUP214,NUP98,OLIG2,OMD,PAFAH1B2,PALB2,PAX3,PAX5,PAX7,PAX8,PBRM1,PBX1,PCM1,PCSK7,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PER1,PHOX2B,PICALM,PIK3CA,PIK3R1,PIM1,PLAG1,PML,PMS1,PMS2,POT1,POU2AF1,PPARG,PPP2R1A,PRCC,PRDM1,PRDM16,PRF1,PRKAR1A,PTEN,PTPN11,PTPRC,RAC1,RAD21,RAD51L1,RAF1,RALGDS,RANBP17,RAP1GDS1,RARA,RB1,RBM15,RECQL4,REL,RET,RNF43,ROS1,RPL10,RPL22,RPL5,RPN1,RUNX1,SDC4,SDHB,SDHC,SDHD,X6.Sep,SET,SETBP1,SETD2,SF3B1,SFPQ,SFRS3,SH2B3,SH3GL1,SLC34A2,SMARCA4,SMARCB1,SMARCE1,SMO,SOCS1,SOX2,SRGAP3,SS18,SS18L1,SSX1,SSX2,STAG2,STAT3,STAT5B,STK11,SUZ12,SYK,TAF15,TAL1,TBL1XR1,TCEA1,TCF12,TCF3,TCF7L2,TCL1A,TCL6,TERT,TFE3,TFEB,TFG,TFPT,TFRC,THRAP3,TLX1,TLX3,TMPRSS2,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TP53,TPM3,TPM4,TPR,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF1,UBR5,USP6,WAS,WHSC1,WHSC1L1,WIF1,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZNF331,ZNF384,ZRSR2
ADCYAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000754521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125235,-0.008074388,0,0,0,0,0,0,0,0,-0.000589053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000297547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001090837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329883,0,0.008627741,0,0,0,0,0,0,0,0,0,0,-0.001409968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002909936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000140712,0,0,0,0,0,0,0,0,0,-0.000278042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31E-05,0,0,0,0,0,0,0,0,0
DBC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008271733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282386,0,0,0,0,0,0,0,0,0,-0.001175729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000615269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002219128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473804,0,0.002673897,0,0,0,0,0,0,0,0,0,0,-0.001022711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002771162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000321766,0,0,0,0,0,0,0,0.00013944,0,7.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19E-05,0,0,0,0,0,0,0,0,0
DLK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003587261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001489398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102174,0,-0.001421109,0,0,0,0,0,0,0,0,0,0,-0.000215869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000271705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39E-05,0,0,0,0,0,0,0,0.000194011,0,0.000196972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79E-05,0,0,0,0,0,0,0,0,0
HOXA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000622451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011581,0.000810049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000122551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000856116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072771,0,0.002049009,0,0,0,0,0,0,0,0,0,0,-0.000525566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001657823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222531,0,0,0,0,0,0,0,0.000113652,0,9.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78E-05,0,0,0,0,0,0,0,0,0
IHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003421777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64E-05,-0.00238203,0,0,0,0,0,0,0,0,-0.000398465,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000346077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001110499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112068,0,0.001596894,0,0,0,0,0,0,0,0,0,0,-0.002261235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000188435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45E-05,0,0,0,0,0,0,0,8.90E-05,0,0.00013044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97E-05,0,0,0,0,0,0,0,0,0
PTPRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002214861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123595,-0.003144313,0,0,0,0,0,0,0,0,-0.000154451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000655265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000160833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570141,0,-0.003315008,0,0,0,0,0,0,0,0,0,0,-0.000147907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000190157,0,0,0,0,0,0,0,0.000179689,0,9.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000262124,0,0,0,0,0,0,0,0,0
FGF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005862627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-05,0.003591944,0,0,0,0,0,0,0,0,6.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000138901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224889,0,6.38E-05,0,0,0,0,0,0,0,0,0,0,0.000665066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002430452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350427,0,0,0,0,0,0,0,0,0,0.00014333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000126529,0,0,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002437278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001173682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000935531,0,0,0,0,0,0,0,-2.95E-06,0,0.001851861,0,0,0,0.002593126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002519627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001824647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000767966,0,0,0,0,0,0,0,-1.16E-06,0,0.001144369,0,0,0,0.001073409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNFRSF10C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000717332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000433931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001787586,0,0,0,0,0,0,0,-2.59E-06,0,0.000953608,0,0,0,0.000530366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001484711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001709664,0,0,0,0,0,0,0,-2.28E-06,0,0.001098357,0,0,0,0.000670327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002143701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003599738,0,0,0,0,0,0,0,-1.50E-06,0,-0.000266707,0,0,0,-0.001257875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000170831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002128163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000410545,0,0,0,0,0,0,0,-1.69E-06,0,0,0,0,0,0.001772149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
